50000000	0.065000
50100000	0.058200
50200000	-0.023800
50300000	0.003400
50400000	-0.015400
50500000	-0.006200
50600000	-0.013000
50700000	0.038600
50800000	-0.003000
50900000	0.001800
51000000	0.027000
51100000	-0.003600
51200000	0.055800
51300000	0.078000
51400000	-0.016800
51500000	-0.021600
51600000	-0.005400
51700000	0.026800
51800000	-0.012800
51900000	-0.016800
52000000	0.005200
52100000	0.038000
52200000	-0.041000
52300000	0.020000
52400000	0.018200
52500000	0.032400
52600000	0.041400
52700000	0.019000
52800000	-0.018200
52900000	-0.030200
53000000	-0.025800
53100000	-0.040000
53200000	-0.031600
53300000	-0.016800
53400000	0.043400
53500000	0.045800
53600000	0.024200
53700000	0.026600
53800000	-0.012800
53900000	-0.020600
54000000	-0.004200
54100000	-0.015600
54200000	-0.002800
54300000	0.045600
54400000	0.043200
54500000	0.066600
54600000	0.025000
54700000	0.029000
54800000	0.035000
54900000	0.037800
55000000	0.011200
55100000	-0.026000
55200000	-0.083200
55300000	-0.015800
55400000	-0.013400
55500000	0.002200
55600000	-0.001600
55700000	0.041400
55800000	0.092200
55900000	0.064200
56000000	0.057000
56100000	-0.004400
56200000	-0.040400
56300000	0.022600
56400000	0.038000
56500000	0.022600
56600000	-0.030800
56700000	-0.029000
56800000	-0.009800
56900000	0.004400
57000000	-0.029000
57100000	0.015200
57200000	0.004000
57300000	0.045000
57400000	0.092800
57500000	-0.007000
57600000	-0.009400
57700000	0.018800
57800000	0.034800
57900000	0.000000
58000000	-0.014000
58100000	-0.001800
58200000	-0.020400
58300000	-0.005000
58400000	-0.012000
58500000	-0.032400
58600000	-0.037200
58700000	-0.005600
58800000	0.007800
58900000	0.005800
59000000	0.003000
59100000	-0.027400
59200000	-0.031200
59300000	-0.017200
59400000	0.009600
59500000	0.010600
59600000	0.031800
59700000	0.047000
59800000	-0.012800
59900000	0.024200
60000000	0.041400
60100000	-0.005000
60200000	-0.010600
60300000	0.024000
60400000	-0.010400
60500000	0.032800
60600000	0.026200
60700000	0.003400
60800000	0.011200
60900000	-0.087800
61000000	-0.082200
61100000	-0.023200
61200000	-0.002600
61300000	-0.044600
61400000	-0.010000
61500000	0.035800
61600000	-0.015600
61700000	0.030800
61800000	0.009600
61900000	-0.002400
62000000	0.066800
62100000	0.041800
62200000	-0.025200
62300000	-0.007600
62400000	-0.002600
62500000	-0.047400
62600000	-0.002200
62700000	0.067200
62800000	0.049400
62900000	0.012600
63000000	0.034800
63100000	0.071200
63200000	0.040600
63300000	-0.021400
63400000	0.008200
63500000	0.001600
63600000	-0.089000
63700000	-0.021400
63800000	-0.008000
63900000	0.069800
64000000	0.027400
64100000	0.011200
64200000	0.042000
64300000	-0.030200
64400000	-0.024400
64500000	-0.049200
64600000	-0.057000
64700000	-0.055400
64800000	-0.039000
64900000	-0.032000
65000000	-0.043000
65100000	-0.028600
65200000	0.004200
65300000	0.004600
65400000	-0.019400
65500000	-0.057600
65600000	-0.061000
65700000	-0.073600
65800000	-0.071800
65900000	0.003400
66000000	-0.050600
66100000	-0.037400
66200000	-0.011400
66300000	-0.003800
66400000	-0.025800
66500000	0.014200
66600000	-0.015800
66700000	-0.030200
66800000	0.004600
66900000	0.047200
67000000	0.042000
67100000	-0.013000
67200000	0.030600
67300000	-0.043600
67400000	-0.022600
67500000	-0.004800
67600000	-0.019800
67700000	0.018800
67800000	-0.030000
67900000	-0.043600
68000000	0.010000
68100000	-0.017000
68200000	0.003800
68300000	-0.011400
68400000	-0.029000
68500000	-0.045000
68600000	-0.013800
68700000	0.031800
68800000	0.020800
68900000	-0.037800
69000000	-0.017200
69100000	-0.010800
69200000	0.017800
69300000	0.027800
69400000	-0.019000
69500000	0.042000
69600000	-0.027400
69700000	-0.042200
69800000	-0.029200
69900000	-0.023000
70000000	-0.003600
70100000	-0.004400
70200000	-0.007200
70300000	-0.062600
70400000	-0.038800
70500000	-0.018400
70600000	0.011600
70700000	-0.030200
70800000	-0.048200
70900000	-0.026400
71000000	0.016800
71100000	0.028000
71200000	0.005000
